Date/Time,Status,City
2021-03-31T07:16:52.413,Fully Booked,PARIS
2021-03-31T07:16:52.413,Fully Booked,PASADENA
2021-03-31T07:16:52.413,Fully Booked,PEARLAND
2021-03-31T07:16:52.413,Fully Booked,PFLUGERVILLE
2021-03-31T07:16:52.413,Fully Booked,PHARR
2021-03-31T07:16:52.413,Fully Booked,PLANO
2021-03-31T07:16:52.413,Fully Booked,PORT ARANSAS
2021-03-31T07:16:52.413,Fully Booked,PORT ARTHUR
2021-03-31T07:16:52.413,Fully Booked,PORTER
2021-03-31T07:16:52.413,Fully Booked,PRINCETON
2021-03-31T07:16:52.413,Fully Booked,RED OAK
2021-03-31T07:16:52.413,Fully Booked,RICHARDSON
2021-03-31T07:16:52.413,Fully Booked,RICHLAND HILLS
2021-03-31T07:16:52.413,Fully Booked,RICHMOND
2021-03-31T07:16:52.413,Fully Booked,RIVER OAKS
2021-03-31T07:16:52.413,Fully Booked,ROANOKE
2021-03-31T07:16:52.413,Fully Booked,ROBSTOWN
2021-03-31T07:16:52.413,Fully Booked,ROCKPORT
2021-03-31T07:16:52.413,Fully Booked,ROCKWALL
2021-03-31T07:16:52.413,Fully Booked,ROSENBERG
2021-03-31T07:16:52.413,Fully Booked,ROSHARON
2021-03-31T07:16:52.413,Fully Booked,ROUND ROCK
2021-03-31T07:16:52.413,Fully Booked,ROWLETT
2021-03-31T07:16:52.413,Fully Booked,SAGINAW
2021-03-31T07:16:52.413,Available,SAN ANGELO
2021-03-31T07:16:52.413,Fully Booked,SAN ANTONIO
2021-03-31T07:16:52.413,Fully Booked,SAN JUAN
2021-03-31T07:16:52.413,Fully Booked,SAN MARCOS
2021-03-31T07:16:52.413,Fully Booked,SCHERTZ
2021-03-31T07:16:52.413,Fully Booked,SEABROOK
2021-03-31T07:16:52.413,Fully Booked,SEGUIN
2021-03-31T07:16:52.413,Fully Booked,SELMA
2021-03-31T07:16:52.413,Fully Booked,SEMINOLE
2021-03-31T07:16:52.413,Fully Booked,SHERMAN
2021-03-31T07:16:52.413,Fully Booked,SILSBEE
2021-03-31T07:16:52.413,Fully Booked,SNYDER
2021-03-31T07:16:52.413,Fully Booked,SOUTH PADRE ISLAND
2021-03-31T07:16:52.413,Fully Booked,SOUTHLAKE
2021-03-31T07:16:52.413,Fully Booked,SPRING
2021-03-31T07:16:52.413,Fully Booked,STEPHENVILLE
2021-03-31T07:16:52.413,Fully Booked,SUGAR LAND
2021-03-31T07:16:52.413,Fully Booked,SULPHUR SPRINGS
2021-03-31T07:16:52.413,Fully Booked,SUNNYVALE
2021-03-31T07:16:52.413,Fully Booked,TAYLOR
2021-03-31T07:16:52.413,Fully Booked,TEMPLE
2021-03-31T07:16:52.413,Available,TEXARKANA
2021-03-31T07:16:52.413,Fully Booked,TEXAS CITY
2021-03-31T07:16:52.413,Fully Booked,THE COLONY
2021-03-31T07:16:52.413,Fully Booked,THE WOODLANDS
2021-03-31T07:16:52.413,Fully Booked,TOMBALL
2021-03-31T07:16:52.413,Available,TYLER
2021-03-31T07:16:52.413,Fully Booked,UNIVERSAL CITY
2021-03-31T07:16:52.413,Available,VICTORIA
2021-03-31T07:16:52.413,Fully Booked,VIDOR
2021-03-31T07:16:52.413,Fully Booked,WACO
2021-03-31T07:16:52.413,Fully Booked,WALLER
2021-03-31T07:16:52.413,Fully Booked,WATAUGA
2021-03-31T07:16:52.413,Fully Booked,WAXAHACHIE
2021-03-31T07:16:52.413,Fully Booked,WEATHERFORD
2021-03-31T07:16:52.413,Fully Booked,WEBSTER
2021-03-31T07:16:52.413,Fully Booked,WEST COLUMBIA
2021-03-31T07:16:52.413,Fully Booked,WESTLAKE
2021-03-31T07:16:52.413,Fully Booked,WHARTON
2021-03-31T07:16:52.413,Fully Booked,WICHITA FALLS
2021-03-31T07:16:52.413,Fully Booked,WILLIS
2021-03-31T07:16:52.413,Fully Booked,WINNSBORO
2021-03-31T07:16:52.413,Fully Booked,WYLIE
2021-03-31T07:16:52.413,Available,ZAPATA
2021-03-31T07:16:52.413,Fully Booked,ABILENE
2021-03-31T07:16:52.413,Fully Booked,ADDISON
2021-03-31T07:16:52.413,Available,ALICE
2021-03-31T07:16:52.413,Fully Booked,ALLEN
2021-03-31T07:16:52.413,Fully Booked,ALTON
2021-03-31T07:16:52.413,Fully Booked,ALVARADO
2021-03-31T07:16:52.413,Fully Booked,ALVIN
2021-03-31T07:16:52.413,Fully Booked,AMARILLO
2021-03-31T07:16:52.413,Fully Booked,ANGLETON
2021-03-31T07:16:52.413,Fully Booked,ARANSAS PASS
2021-03-31T07:16:52.413,Fully Booked,ARLINGTON
2021-03-31T07:16:52.413,Fully Booked,ATHENS
2021-03-31T07:16:52.413,Fully Booked,ATLANTA
2021-03-31T07:16:52.413,Fully Booked,AUSTIN
2021-03-31T07:16:52.413,Fully Booked,BALCH SPRINGS
2021-03-31T07:16:52.413,Fully Booked,BALCONES HEIGHTS
2021-03-31T07:16:52.413,Fully Booked,BANDERA
2021-03-31T07:16:52.413,Fully Booked,BASTROP
2021-03-31T07:16:52.413,Fully Booked,BAY CITY
2021-03-31T07:16:52.413,Fully Booked,BAYTOWN
2021-03-31T07:16:52.413,Fully Booked,BEAUMONT
2021-03-31T07:16:52.413,Fully Booked,BEDFORD
2021-03-31T07:16:52.413,Fully Booked,BEE CAVE
2021-03-31T07:16:52.413,Fully Booked,BEVERLY HILLS
2021-03-31T07:16:52.413,Fully Booked,BORGER
2021-03-31T07:16:52.413,Fully Booked,BOWIE
2021-03-31T07:16:52.413,Fully Booked,BRECKENRIDGE
2021-03-31T07:16:52.413,Fully Booked,BROWNSVILLE
2021-03-31T07:16:52.413,Available,BROWNWOOD
2021-03-31T07:16:52.413,Fully Booked,BRYAN
2021-03-31T07:16:52.413,Fully Booked,BURLESON
2021-03-31T07:16:52.413,Fully Booked,CAMERON
2021-03-31T07:16:52.413,Fully Booked,CANTON
2021-03-31T07:16:52.413,Fully Booked,CANYON LAKE
2021-03-31T07:16:52.413,Fully Booked,CARROLLTON
2021-03-31T07:16:52.413,Available,CARTHAGE
2021-03-31T07:16:52.413,Fully Booked,CASTLE HILLS
2021-03-31T07:16:52.413,Fully Booked,CEDAR HILL
2021-03-31T07:16:52.413,Fully Booked,CEDAR PARK
2021-03-31T07:16:52.413,Fully Booked,CELINA
2021-03-31T07:16:52.413,Fully Booked,CENTER
2021-03-31T07:16:52.413,Fully Booked,CHANNELVIEW
2021-03-31T07:16:52.413,Fully Booked,CIBOLO
2021-03-31T07:16:52.413,Fully Booked,CLEAR LAKE SHORES
2021-03-31T07:16:52.413,Fully Booked,CLEBURNE
2021-03-31T07:16:52.413,Fully Booked,CLEVELAND
2021-03-31T07:16:52.413,Fully Booked,COLLEGE STATION
2021-03-31T07:16:52.413,Fully Booked,COMMERCE
2021-03-31T07:16:52.413,Fully Booked,CONROE
2021-03-31T07:16:52.413,Fully Booked,CONVERSE
2021-03-31T07:16:52.413,Fully Booked,COPPELL
2021-03-31T07:16:52.413,Fully Booked,CORINTH
2021-03-31T07:16:52.413,Available,CORPUS CHRISTI
2021-03-31T07:16:52.413,Fully Booked,CORSICANA
2021-03-31T07:16:52.413,Fully Booked,CROSSROADS
2021-03-31T07:16:52.413,Fully Booked,CROWLEY
2021-03-31T07:16:52.413,Fully Booked,CYPRESS
2021-03-31T07:16:52.413,Fully Booked,DALLAS
2021-03-31T07:16:52.413,Fully Booked,DECATUR
2021-03-31T07:16:52.413,Fully Booked,DENISON
2021-03-31T07:16:52.413,Fully Booked,DENTON
2021-03-31T07:16:52.413,Fully Booked,DICKINSON
2021-03-31T07:16:52.413,Fully Booked,DONNA
2021-03-31T07:16:52.413,Fully Booked,DUNCANVILLE
2021-03-31T07:16:52.413,Fully Booked,EDINBURG
2021-03-31T07:16:52.413,Fully Booked,EL PASO
2021-03-31T07:16:52.413,Fully Booked,ELGIN
2021-03-31T07:16:52.413,Fully Booked,ELSA
2021-03-31T07:16:52.413,Fully Booked,ENNIS
2021-03-31T07:16:52.413,Fully Booked,EULESS
2021-03-31T07:16:52.413,Fully Booked,FAIR OAKS RANCH
2021-03-31T07:16:52.413,Fully Booked,FARMERS BRANCH
2021-03-31T07:16:52.413,Fully Booked,FLORESVILLE
2021-03-31T07:16:52.413,Fully Booked,FOREST HILL
2021-03-31T07:16:52.413,Fully Booked,FORNEY
2021-03-31T07:16:52.413,Fully Booked,FORT WORTH
2021-03-31T07:16:52.413,Fully Booked,FREEPORT
2021-03-31T07:16:52.413,Fully Booked,FRIENDSWOOD
2021-03-31T07:16:52.413,Fully Booked,FRISCO
2021-03-31T07:16:52.413,Fully Booked,GAINESVILLE
2021-03-31T07:16:52.413,Fully Booked,GALVESTON
2021-03-31T07:16:52.413,Fully Booked,GARLAND
2021-03-31T07:16:52.413,Fully Booked,GEORGETOWN
2021-03-31T07:16:52.413,Fully Booked,GLADEWATER
2021-03-31T07:16:52.413,Fully Booked,GRANBURY
2021-03-31T07:16:52.413,Fully Booked,GRAND PRAIRIE
2021-03-31T07:16:52.413,Fully Booked,GRAPEVINE
2021-03-31T07:16:52.413,Fully Booked,GREENVILLE
2021-03-31T07:16:52.413,Fully Booked,HARLINGEN
2021-03-31T07:16:52.413,Fully Booked,HASLET
2021-03-31T07:16:52.413,Fully Booked,HEATH
2021-03-31T07:16:52.413,Available,HENDERSON
2021-03-31T07:16:52.413,Fully Booked,HOUSTON
2021-03-31T07:16:52.413,Fully Booked,HUMBLE
2021-03-31T07:16:52.413,Fully Booked,HUNTSVILLE
2021-03-31T07:16:52.413,Fully Booked,HURST
2021-03-31T07:16:52.413,Fully Booked,HUTTO
2021-03-31T07:16:52.413,Fully Booked,IRVING
2021-03-31T07:16:52.413,Fully Booked,JACINTO CITY
2021-03-31T07:16:52.413,Fully Booked,JACKSONVILLE
2021-03-31T07:16:52.413,Fully Booked,KATY
2021-03-31T07:16:52.413,Fully Booked,KELLER
2021-03-31T07:16:52.413,Fully Booked,KILGORE
2021-03-31T07:16:52.413,Fully Booked,KILLEEN
2021-03-31T07:16:52.413,Fully Booked,KINGSVILLE
2021-03-31T07:16:52.413,Fully Booked,KYLE
2021-03-31T07:16:52.413,Fully Booked,LA MARQUE
2021-03-31T07:16:52.413,Fully Booked,LA PORTE
2021-03-31T07:16:52.413,Fully Booked,LAGO VISTA
2021-03-31T07:16:52.413,Fully Booked,LAKE JACKSON
2021-03-31T07:16:52.413,Fully Booked,LAKE WORTH
2021-03-31T07:16:52.413,Fully Booked,LAKEWAY
2021-03-31T07:16:52.413,Fully Booked,LAMESA
2021-03-31T07:16:52.413,Fully Booked,LANCASTER
2021-03-31T07:16:52.413,Fully Booked,LAREDO
2021-03-31T07:16:52.413,Fully Booked,LEAGUE CITY
2021-03-31T07:16:52.413,Fully Booked,LEWISVILLE
2021-03-31T07:16:52.413,Fully Booked,LIBERTY
2021-03-31T07:16:52.413,Fully Booked,LIVINGSTON
2021-03-31T07:16:52.413,Fully Booked,LONGVIEW
2021-03-31T07:16:52.413,Available,LUBBOCK
2021-03-31T07:16:52.413,Available,LUFKIN
2021-03-31T07:16:52.413,Fully Booked,MANSFIELD
2021-03-31T07:16:52.413,Fully Booked,MANVEL
2021-03-31T07:16:52.413,Fully Booked,MARBLE FALLS
2021-03-31T07:16:52.413,Fully Booked,MARSHALL
2021-03-31T07:16:52.413,Fully Booked,MATHIS
2021-03-31T07:16:52.413,Fully Booked,MCALLEN
2021-03-31T07:16:52.413,Fully Booked,MCKINNEY
2021-03-31T07:16:52.413,Fully Booked,MESQUITE
2021-03-31T07:16:52.413,Fully Booked,MIDLAND
2021-03-31T07:16:52.413,Fully Booked,MINEOLA
2021-03-31T07:16:52.413,Fully Booked,MINERAL WELLS
2021-03-31T07:16:52.413,Fully Booked,MISSION
2021-03-31T07:16:52.413,Fully Booked,MISSOURI CITY
2021-03-31T07:16:52.413,Fully Booked,MONTGOMERY
2021-03-31T07:16:52.413,Fully Booked,MURPHY
2021-03-31T07:16:52.413,Fully Booked,NASSAU BAY
2021-03-31T07:16:52.413,Fully Booked,NEW BRAUNFELS
2021-03-31T07:16:52.413,Fully Booked,NORTH RICHLAND HILLS
2021-03-31T07:16:52.413,Available,ODESSA
2021-03-31T07:16:52.413,Fully Booked,ORANGE
2021-03-31T07:16:52.413,Available,PALESTINE
2021-03-31T07:16:52.413,Fully Booked,PANTEGO
2021-03-31T07:16:52.413,Fully Booked,PARIS
2021-03-31T07:16:52.413,Fully Booked,PASADENA
2021-03-31T07:16:52.413,Fully Booked,PEARLAND
2021-03-31T07:16:52.413,Fully Booked,PFLUGERVILLE
2021-03-31T07:16:52.413,Fully Booked,PHARR
2021-03-31T07:16:52.413,Fully Booked,PLANO
2021-03-31T07:16:52.413,Fully Booked,PORT ARANSAS
2021-03-31T07:16:52.413,Fully Booked,PORT ARTHUR
2021-03-31T07:16:52.413,Fully Booked,PORTER
2021-03-31T07:16:52.413,Fully Booked,PRINCETON
2021-03-31T07:16:52.413,Fully Booked,RED OAK
2021-03-31T07:16:52.413,Fully Booked,RICHARDSON
2021-03-31T07:16:52.413,Fully Booked,RICHLAND HILLS
2021-03-31T07:16:52.413,Fully Booked,RICHMOND
2021-03-31T07:16:52.413,Fully Booked,RIVER OAKS
2021-03-31T07:16:52.413,Fully Booked,ROANOKE
2021-03-31T07:16:52.413,Fully Booked,ROBSTOWN
2021-03-31T07:16:52.413,Fully Booked,ROCKPORT
2021-03-31T07:16:52.413,Fully Booked,ROCKWALL
2021-03-31T07:16:52.413,Fully Booked,ROSENBERG
2021-03-31T07:16:52.413,Fully Booked,ROSHARON
2021-03-31T07:16:52.413,Fully Booked,ROUND ROCK
2021-03-31T07:16:52.413,Fully Booked,ROWLETT
2021-03-31T07:16:52.413,Fully Booked,SAGINAW
2021-03-31T07:16:52.413,Available,SAN ANGELO
2021-03-31T07:16:52.413,Fully Booked,SAN ANTONIO
2021-03-31T07:16:52.413,Fully Booked,SAN JUAN
2021-03-31T07:16:52.413,Fully Booked,SAN MARCOS
2021-03-31T07:16:52.413,Fully Booked,SCHERTZ
2021-03-31T07:16:52.413,Fully Booked,SEABROOK
2021-03-31T07:16:52.413,Fully Booked,SEGUIN
2021-03-31T07:16:52.413,Fully Booked,SELMA
2021-03-31T07:16:52.413,Fully Booked,SEMINOLE
2021-03-31T07:16:52.413,Fully Booked,SHERMAN
2021-03-31T07:16:52.413,Fully Booked,SILSBEE
2021-03-31T07:16:52.413,Fully Booked,SNYDER
2021-03-31T07:16:52.413,Fully Booked,SOUTH PADRE ISLAND
2021-03-31T07:16:52.413,Fully Booked,SOUTHLAKE
2021-03-31T07:16:52.413,Fully Booked,SPRING
2021-03-31T07:16:52.413,Fully Booked,STEPHENVILLE
2021-03-31T07:16:52.413,Fully Booked,SUGAR LAND
2021-03-31T07:16:52.413,Fully Booked,SULPHUR SPRINGS
2021-03-31T07:16:52.413,Fully Booked,SUNNYVALE
2021-03-31T07:16:52.413,Fully Booked,TAYLOR
2021-03-31T07:16:52.413,Fully Booked,TEMPLE
2021-03-31T07:16:52.413,Available,TEXARKANA
2021-03-31T07:16:52.413,Fully Booked,TEXAS CITY
2021-03-31T07:16:52.413,Fully Booked,THE COLONY
2021-03-31T07:16:52.413,Fully Booked,THE WOODLANDS
2021-03-31T07:16:52.413,Fully Booked,TOMBALL
2021-03-31T07:16:52.413,Available,TYLER
2021-03-31T07:16:52.413,Fully Booked,UNIVERSAL CITY
2021-03-31T07:16:52.413,Available,VICTORIA
2021-03-31T07:16:52.413,Fully Booked,VIDOR
2021-03-31T07:16:52.413,Fully Booked,WACO
2021-03-31T07:16:52.413,Fully Booked,WALLER
2021-03-31T07:16:52.413,Fully Booked,WATAUGA
2021-03-31T07:16:52.413,Fully Booked,WAXAHACHIE
2021-03-31T07:16:52.413,Fully Booked,WEATHERFORD
2021-03-31T07:16:52.413,Fully Booked,WEBSTER
2021-03-31T07:16:52.413,Fully Booked,WEST COLUMBIA
2021-03-31T07:16:52.413,Fully Booked,WESTLAKE
2021-03-31T07:16:52.413,Fully Booked,WHARTON
2021-03-31T07:16:52.413,Fully Booked,WICHITA FALLS
2021-03-31T07:16:52.413,Fully Booked,WILLIS
2021-03-31T07:16:52.413,Fully Booked,WINNSBORO
2021-03-31T07:16:52.413,Fully Booked,WYLIE
2021-03-31T07:16:52.413,Available,ZAPATA
2021-03-31T07:31:53.966,Fully Booked,ABILENE
2021-03-31T07:31:53.966,Fully Booked,ADDISON
2021-03-31T07:31:53.966,Available,ALICE
2021-03-31T07:31:53.966,Fully Booked,ALLEN
2021-03-31T07:31:53.966,Fully Booked,ALTON
2021-03-31T07:31:53.966,Fully Booked,ALVARADO
2021-03-31T07:31:53.966,Fully Booked,ALVIN
2021-03-31T07:31:53.966,Fully Booked,AMARILLO
2021-03-31T07:31:53.966,Fully Booked,ANGLETON
2021-03-31T07:31:53.966,Fully Booked,ARANSAS PASS
2021-03-31T07:31:53.966,Fully Booked,ARLINGTON
2021-03-31T07:31:53.966,Fully Booked,ATHENS
2021-03-31T07:31:53.966,Fully Booked,ATLANTA
2021-03-31T07:31:53.966,Fully Booked,AUSTIN
2021-03-31T07:31:53.966,Fully Booked,BALCH SPRINGS
2021-03-31T07:31:53.966,Fully Booked,BALCONES HEIGHTS
2021-03-31T07:31:53.966,Fully Booked,BANDERA
2021-03-31T07:31:53.966,Fully Booked,BASTROP
2021-03-31T07:31:53.966,Fully Booked,BAY CITY
2021-03-31T07:31:53.966,Fully Booked,BAYTOWN
2021-03-31T07:31:53.966,Fully Booked,BEAUMONT
2021-03-31T07:31:53.966,Fully Booked,BEDFORD
2021-03-31T07:31:53.966,Fully Booked,BEE CAVE
2021-03-31T07:31:53.966,Fully Booked,BEVERLY HILLS
2021-03-31T07:31:53.966,Fully Booked,BORGER
2021-03-31T07:31:53.966,Fully Booked,BOWIE
2021-03-31T07:31:53.966,Fully Booked,BRECKENRIDGE
2021-03-31T07:31:53.966,Fully Booked,BROWNSVILLE
2021-03-31T07:31:53.966,Available,BROWNWOOD
2021-03-31T07:31:53.966,Fully Booked,BRYAN
2021-03-31T07:31:53.966,Fully Booked,BURLESON
2021-03-31T07:31:53.966,Fully Booked,CAMERON
2021-03-31T07:31:53.966,Fully Booked,CANTON
2021-03-31T07:31:53.966,Fully Booked,CANYON LAKE
2021-03-31T07:31:53.966,Fully Booked,CARROLLTON
2021-03-31T07:31:53.966,Available,CARTHAGE
2021-03-31T07:31:53.966,Fully Booked,CASTLE HILLS
2021-03-31T07:31:53.966,Fully Booked,CEDAR HILL
2021-03-31T07:31:53.966,Fully Booked,CEDAR PARK
2021-03-31T07:31:53.966,Fully Booked,CELINA
2021-03-31T07:31:53.966,Fully Booked,CENTER
2021-03-31T07:31:53.966,Fully Booked,CHANNELVIEW
2021-03-31T07:31:53.966,Fully Booked,CIBOLO
2021-03-31T07:31:53.966,Fully Booked,CLEAR LAKE SHORES
2021-03-31T07:31:53.966,Fully Booked,CLEBURNE
2021-03-31T07:31:53.966,Fully Booked,CLEVELAND
2021-03-31T07:31:53.966,Fully Booked,COLLEGE STATION
2021-03-31T07:31:53.966,Fully Booked,COMMERCE
2021-03-31T07:31:53.966,Fully Booked,CONROE
2021-03-31T07:31:53.966,Fully Booked,CONVERSE
2021-03-31T07:31:53.966,Fully Booked,COPPELL
2021-03-31T07:31:53.966,Fully Booked,CORINTH
2021-03-31T07:31:53.966,Fully Booked,CORPUS CHRISTI
2021-03-31T07:31:53.966,Fully Booked,CORSICANA
2021-03-31T07:31:53.966,Fully Booked,CROSSROADS
2021-03-31T07:31:53.966,Fully Booked,CROWLEY
2021-03-31T07:31:53.966,Fully Booked,CYPRESS
2021-03-31T07:31:53.966,Fully Booked,DALLAS
2021-03-31T07:31:53.966,Fully Booked,DECATUR
2021-03-31T07:31:53.966,Fully Booked,DENISON
2021-03-31T07:31:53.966,Fully Booked,DENTON
2021-03-31T07:31:53.966,Fully Booked,DICKINSON
2021-03-31T07:31:53.966,Fully Booked,DONNA
2021-03-31T07:31:53.966,Fully Booked,DUNCANVILLE
2021-03-31T07:31:53.966,Fully Booked,EDINBURG
2021-03-31T07:31:53.966,Fully Booked,EL PASO
2021-03-31T07:31:53.966,Fully Booked,ELGIN
2021-03-31T07:31:53.966,Fully Booked,ELSA
2021-03-31T07:31:53.966,Fully Booked,ENNIS
2021-03-31T07:31:53.966,Fully Booked,EULESS
2021-03-31T07:31:53.966,Fully Booked,FAIR OAKS RANCH
2021-03-31T07:31:53.966,Fully Booked,FARMERS BRANCH
2021-03-31T07:31:53.966,Fully Booked,FLORESVILLE
2021-03-31T07:31:53.966,Fully Booked,FOREST HILL
2021-03-31T07:31:53.966,Fully Booked,FORNEY
2021-03-31T07:31:53.966,Fully Booked,FORT WORTH
2021-03-31T07:31:53.966,Fully Booked,FREEPORT
2021-03-31T07:31:53.966,Fully Booked,FRIENDSWOOD
2021-03-31T07:31:53.966,Fully Booked,FRISCO
2021-03-31T07:31:53.966,Fully Booked,GAINESVILLE
2021-03-31T07:31:53.966,Fully Booked,GALVESTON
2021-03-31T07:31:53.966,Fully Booked,GARLAND
2021-03-31T07:31:53.966,Fully Booked,GEORGETOWN
2021-03-31T07:31:53.966,Fully Booked,GLADEWATER
2021-03-31T07:31:53.966,Fully Booked,GRANBURY
2021-03-31T07:31:53.966,Fully Booked,GRAND PRAIRIE
2021-03-31T07:31:53.966,Fully Booked,GRAPEVINE
2021-03-31T07:31:53.966,Fully Booked,GREENVILLE
2021-03-31T07:31:53.966,Fully Booked,HARLINGEN
2021-03-31T07:31:53.966,Fully Booked,HASLET
2021-03-31T07:31:53.966,Fully Booked,HEATH
2021-03-31T07:31:53.966,Available,HENDERSON
2021-03-31T07:31:53.966,Fully Booked,HOUSTON
2021-03-31T07:31:53.966,Fully Booked,HUMBLE
2021-03-31T07:31:53.966,Fully Booked,HUNTSVILLE
2021-03-31T07:31:53.966,Fully Booked,HURST
2021-03-31T07:31:53.966,Fully Booked,HUTTO
2021-03-31T07:31:53.966,Fully Booked,IRVING
2021-03-31T07:31:53.966,Fully Booked,JACINTO CITY
2021-03-31T07:31:53.966,Fully Booked,JACKSONVILLE
2021-03-31T07:31:53.966,Fully Booked,KATY
2021-03-31T07:31:53.966,Fully Booked,KELLER
2021-03-31T07:31:53.966,Fully Booked,KILGORE
2021-03-31T07:31:53.966,Fully Booked,KILLEEN
2021-03-31T07:31:53.966,Fully Booked,KINGSVILLE
2021-03-31T07:31:53.966,Fully Booked,KYLE
2021-03-31T07:31:53.966,Fully Booked,LA MARQUE
2021-03-31T07:31:53.966,Fully Booked,LA PORTE
2021-03-31T07:31:53.966,Fully Booked,LAGO VISTA
2021-03-31T07:31:53.966,Fully Booked,LAKE JACKSON
2021-03-31T07:31:53.966,Fully Booked,LAKE WORTH
2021-03-31T07:31:53.966,Fully Booked,LAKEWAY
2021-03-31T07:31:53.966,Fully Booked,LAMESA
2021-03-31T07:31:53.966,Fully Booked,LANCASTER
2021-03-31T07:31:53.966,Fully Booked,LAREDO
2021-03-31T07:31:53.966,Fully Booked,LEAGUE CITY
2021-03-31T07:31:53.966,Fully Booked,LEWISVILLE
2021-03-31T07:31:53.966,Fully Booked,LIBERTY
2021-03-31T07:31:53.966,Fully Booked,LIVINGSTON
2021-03-31T07:31:53.966,Fully Booked,LONGVIEW
2021-03-31T07:31:53.966,Available,LUBBOCK
2021-03-31T07:31:53.966,Available,LUFKIN
2021-03-31T07:31:53.966,Fully Booked,MANSFIELD
2021-03-31T07:31:53.966,Fully Booked,MANVEL
2021-03-31T07:31:53.966,Fully Booked,MARBLE FALLS
2021-03-31T07:31:53.966,Fully Booked,MARSHALL
2021-03-31T07:31:53.966,Fully Booked,MATHIS
2021-03-31T07:31:53.966,Fully Booked,MCALLEN
2021-03-31T07:31:53.966,Fully Booked,MCKINNEY
2021-03-31T07:31:53.966,Fully Booked,MESQUITE
2021-03-31T07:31:53.966,Fully Booked,MIDLAND
2021-03-31T07:31:53.966,Fully Booked,MINEOLA
2021-03-31T07:31:53.966,Fully Booked,MINERAL WELLS
2021-03-31T07:31:53.966,Fully Booked,MISSION
2021-03-31T07:31:53.966,Fully Booked,MISSOURI CITY
2021-03-31T07:31:53.966,Fully Booked,MONTGOMERY
2021-03-31T07:31:53.966,Fully Booked,MURPHY
2021-03-31T07:31:53.966,Fully Booked,NASSAU BAY
2021-03-31T07:31:53.966,Fully Booked,NEW BRAUNFELS
2021-03-31T07:31:53.966,Fully Booked,NORTH RICHLAND HILLS
2021-03-31T07:31:53.966,Available,ODESSA
2021-03-31T07:31:53.966,Fully Booked,ORANGE
2021-03-31T07:31:53.966,Available,PALESTINE
2021-03-31T07:31:53.966,Fully Booked,PANTEGO
2021-03-31T07:31:53.966,Fully Booked,PARIS
2021-03-31T07:31:53.966,Fully Booked,PASADENA
2021-03-31T07:31:53.966,Fully Booked,PEARLAND
2021-03-31T07:31:53.966,Fully Booked,PFLUGERVILLE
2021-03-31T07:31:53.966,Fully Booked,PHARR
2021-03-31T07:31:53.966,Fully Booked,PLANO
2021-03-31T07:31:53.966,Fully Booked,PORT ARANSAS
2021-03-31T07:31:53.966,Fully Booked,PORT ARTHUR
2021-03-31T07:31:53.966,Fully Booked,PORTER
2021-03-31T07:31:53.966,Fully Booked,PRINCETON
2021-03-31T07:31:53.966,Fully Booked,RED OAK
2021-03-31T07:31:53.966,Fully Booked,RICHARDSON
2021-03-31T07:31:53.966,Fully Booked,RICHLAND HILLS
2021-03-31T07:31:53.966,Fully Booked,RICHMOND
2021-03-31T07:31:53.966,Fully Booked,RIVER OAKS
2021-03-31T07:31:53.966,Fully Booked,ROANOKE
2021-03-31T07:31:53.966,Fully Booked,ROBSTOWN
2021-03-31T07:31:53.966,Fully Booked,ROCKPORT
2021-03-31T07:31:53.966,Fully Booked,ROCKWALL
2021-03-31T07:31:53.966,Fully Booked,ROSENBERG
2021-03-31T07:31:53.966,Fully Booked,ROSHARON
2021-03-31T07:31:53.966,Fully Booked,ROUND ROCK
2021-03-31T07:31:53.966,Fully Booked,ROWLETT
2021-03-31T07:31:53.966,Fully Booked,SAGINAW
2021-03-31T07:31:53.966,Available,SAN ANGELO
2021-03-31T07:31:53.966,Fully Booked,SAN ANTONIO
2021-03-31T07:31:53.966,Fully Booked,SAN JUAN
2021-03-31T07:31:53.966,Fully Booked,SAN MARCOS
2021-03-31T07:31:53.966,Fully Booked,SCHERTZ
2021-03-31T07:31:53.966,Fully Booked,SEABROOK
2021-03-31T07:31:53.966,Fully Booked,SEGUIN
2021-03-31T07:31:53.966,Fully Booked,SELMA
2021-03-31T07:31:53.966,Fully Booked,SEMINOLE
2021-03-31T07:31:53.966,Fully Booked,SHERMAN
2021-03-31T07:31:53.966,Fully Booked,SILSBEE
2021-03-31T07:31:53.966,Fully Booked,SNYDER
2021-03-31T07:31:53.966,Fully Booked,SOUTH PADRE ISLAND
2021-03-31T07:31:53.966,Fully Booked,SOUTHLAKE
2021-03-31T07:31:53.966,Fully Booked,SPRING
2021-03-31T07:31:53.966,Fully Booked,STEPHENVILLE
2021-03-31T07:31:53.966,Fully Booked,SUGAR LAND
2021-03-31T07:31:53.966,Fully Booked,SULPHUR SPRINGS
2021-03-31T07:31:53.966,Fully Booked,SUNNYVALE
2021-03-31T07:31:53.966,Fully Booked,TAYLOR
2021-03-31T07:31:53.966,Fully Booked,TEMPLE
2021-03-31T07:31:53.966,Available,TEXARKANA
2021-03-31T07:31:53.966,Fully Booked,TEXAS CITY
2021-03-31T07:31:53.966,Fully Booked,THE COLONY
2021-03-31T07:31:53.966,Fully Booked,THE WOODLANDS
2021-03-31T07:31:53.966,Fully Booked,TOMBALL
2021-03-31T07:31:53.966,Fully Booked,TYLER
